,Title,Question,Answer
1932,발톱에 관하여 질문드립니다 !!,3월부터 1주에 한 번씩 축구를 했습니다.축구화도없이 운동화로 하다가 발톱에 피멍이 들었었는데안에 피가고여 이렇게 되었습니다. 발톱을 제거해야할까요 아니면 새로 자랄때까지 기다릴까요 기다린다면 피가 빠지나요??!궁금합니다 감사합니다,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.다친지 좀 되신것 같습니다  자라나올때까지 기다리셔도 괜찮을것 같습니다
1933,최적 기상 시간 질문,고등학교 학생입니다.평균 새벽 2시 쯤 자는데몇시에 일어나야지 최적의 상태로 일어날 수 있을까요? 아침마다 너무 졸립니다7시 30분 전에는 무조건 일어나야만 합니다 [평소엔 7시 기상],안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.체력이 아주 좋은 분이아니라면  잠이 좀 부족할것 같아요잘수 있는 만큼 많이 주무세요 7시25분에 일어나세요
1934,생리 불규칙,생리가 너무 불규칙해요 3달에 한번씩 하기도 하고요 19살이고 경험도 없는데 뭘까요 ㅠㅠ 인터넷에 쳐보니까 다낭성 어쩌구 증후군이란게 나오고 증상이 남성마냥 털 마니 나고 어쩌구던데 전혀 그런거 없구요 근데 밥은 ㅈㄴ 마니 처먹긴 해요 두그릇은 기본이고 국밥 같은거 너오면 밥 더 받아서 그릇까지 싹싹 긁어먹는 덩도? 근데 신진대사율이 높아서 그런지 몸무게는 주변 애들이 그렇게 먹는데도 살이 안찌는게 신기하다 할 정도로 안찌는데요 대체 뭐가 문제인가요 생리 안해서편하긴 한데 안하니까 또 뭐하네요... 대체 뭘까요 고삼때 원래 그러나요? 스트레스 많이 받긴하는데 흥이 많은 편이라 춤으로 다 해소하거든요 뭐가 문젤까요? 요즘 운동을 안했는데 그것 때문인가? 제가 방학땐 생리를 자주 안했긴 햇거든요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.생리주기는 여러가지 요인에 영향을 받고  개인마다 달라요  키가 크기도하고 작기도한것처럼요계속 주기가 길고하면 진료는 한번 받아보세요
1935,머리가 너무 아파요,학교에서 점심 먹고 속이 별로였는데 집으로 온 후에는 토할것같아요 머리도 아프고 오한도 드는데 내일 아침이면 괜찮아질까요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.많이 불편하시고 걱정많으시죠? 삘리회복하세요  편두통이 있으신것 같아요 전에도 이런 비슷한 양상의 두통을 경험해보신적있지요?​
1936,나이:25 성별은여자입니다 anti-Tg가 많이 높게나와서.. 어떤질환인지와 추후 어떤검사와 진료과를 받아야하는지 걱정이에요ㅠㅠ 알려주세오ㅠㅠ,나이:25성별은여자입니다anti-Tg가 많이 높게나와서..어떤질환인지와 추후 어떤검사와 진료과를 받아야하는지 걱정이에요ㅠㅠ 알려주세오ㅠㅠ,"안녕하세요. 하이닥-네이버 지식iN 상담의 최원철 입니다.​항갑상선 항체 양성을 의미합니다. 항갑상선 항체는 이 외에도 여러가지가 존재합니다. 항 갑상선 항체는 자가면역성 갑상선 질환의 가능성을 가지고 있는데요. 즉, 항갑상선 항체로 인해 갑상선이 공격을 받아서 갑상선 저하증 혹은 갑상선 항진증이 발현될 가능성이 높습니다. 물론 항체를 가지고 있다고 해서 무조건 갑상선 질환을 일으키는 것은 아니지만, 항체가 없는 분들에 비해서 추후에 갑상선 질환이 올 가능성이 높다는 것을 의미합니다.​현재 갑상선 호르몬 수치는 정상 수치에 속해 있습니다. 지금 현재로선 특별히 치료를 요하지는 않습니다. 항갑상선 항체를 음성으로 만들수는 없습니다. 이는 쉽게 말해 체질적으로 갑상선 질환이 올 가능성이 높다는 것을 의미하는 것이지 항체 양성이 꼭 질환을 의미하는 것은 아닙니다.​정기적으로 갑상선 초음파 검사 및 갑상선 호르몬 검사 진행하시어 혹시나 추후 갑상선 질환이 발현되는 것은 아닌지 잘 지켜보시기 바랍니다.​답변이 도움이 되셨기를 바랍니다.감사합니다."
1937,퇴행성 무릎관절염 초기,31세 여자 퇴행성무릎관절염 초기 진단받음현재 약 3주정도 먹고있으며 물리치료 병행하라고 하셨습니다 아직 젊은 나이이고 통증이 있지않아서 약물로 염증을 좀 가라앉히고 나서 염증 잡자고 하시는데1.집에 빌라 4층인데 계단 오르락내리락 괜찮을까요?ㅠㅠ최대한 무릎에 안좋은 행동은 하지 않으려합니다(글루코사민&초록잎홍합 병원약 같이 복용중)2.약물 다음엔 치료가 어떻게 되나요? 통증이없어도 주사치료 같은걸 받아야하나요? 결국에는 주사 시술 수술을 다 해야만하나요?3.헬스를 끊고 런닝머신 30분 자전거 30분 하려고하는데 괜찮을까요? 30분이상 걸었을때 통증은 없었습니다 살짝 열감정도?? 척추골절 보조기뺀지 얼마 안되서 격한운동은 할수없어요,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김동규 입니다.​...31세 여자 퇴행성무릎관절염 초기 진단받음​현재 약 3주정도 먹고있으며 물리치료 병행하라고 하셨습니다 아직 젊은 나이이고 통증이 있지않아서 약물로 염증을 좀 가라앉히고 나서 염증 잡자고 하시는데​1.집에 빌라 4층인데 계단 오르락내리락 괜찮을까요?ㅠㅠ최대한 무릎에 안좋은 행동은 하지 않으려합니다(글루코사민&초록잎홍합 병원약 같이 복용중)​2.약물 다음엔 치료가 어떻게 되나요? 통증이없어도 주사치료 같은걸 받아야하나요? 결국에는 주사 시술 수술을 다 해야만하나요?​3.헬스를 끊고 런닝머신 30분 자전거 30분 하려고하는데 괜찮을까요? 30분이상 걸었을때 통증은 없었습니다 살짝 열감정도?? 척추골절 보조기뺀지 얼마 안되서 격한운동은 할수없어요​젊은 나이에 퇴행성 관절염... 척추골절등의 병력이 있다면 어떤 기저질환이 있을 가능성도 고려됩니다.일반적인 퇴행성 관절염은 물리치료, 적절한 운동처방, 약물요법, 휴식 등 다양한 방법을 병행하게 됩니다.무릎 관절의 경우 증상의 경중과 치료 적응증에 따라 관절연골 주사, 스테로이드 치료 등을 시행하기도 합니다.​"
1938,두통 오한 열은 최고 38.3도 목이 부었는데 코로나 증상인가요? 기침은 아예 안해요,NA,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김동규 입니다.​...두통 오한 열은 최고 38.3도 목이 부었는데 코로나 증상인가요? 기침은 아예 안해요​두통,오한,발열,목통증은 바이러스 또는 세균성 질환을 고려할 수 있습니다.코로나 바이러스에서도 유사한 증상을 동반할 수 있습니다. 전형적인 코로나 바이러스는 아니지만, 지역사회 유행이 있는 지금은 '코로나 바이러스 선별 검사'를 먼저 받으시고, 코로나 음성판정을 받는대로, 일반 진료를 받으시기 바랍니다.​"
1939,냉방병 증상,제가 올해 들어서 학원을 다니기 시작했는데여름이라 그런지 에어컨을 되게 잘 틀어주세요.근데 너무 잘 틀어줘서 담요를 몸에 둘러도 추울 정도란 말이죠? 선생님꼐 말씀드리면 온도를 낮춰주시기는 하지만 그래도 추워요. 제가 학원을 주말도 가서 매일가거든요. 이렇게 매일 몇 개월 동안 생활을 했는데 최근 둘어서 자꾸 콧물이 나는거에요. 제가 비염이 있어서 종종 콧물이 많이 나오고 그러는데 요즘 코 안쪽이 시렵게 아프달까? 콧물은 나오는데 코 안쪽이 건조하고 시린듯이 아프고.. 두통도 갑자기 심해지고 그래서 혹시 냉방병인가 하고 찾아봤는데 증상이 생리통 관련 증상도 있더라고요.며칠 전에 생리가 시작되었는데 생리 주기가 갑자기 불규칙해졌고 생리통도 진짜 갑자기 너무 심해진거에요. 생리통이 좀 심해도 그냥 참고 수업 듣는 편인데 이번에는 진짜 엎드려서 일어나지를 못하겠는거에요. 그래서 혹시 진짜 냉방병인가 싶어서 여쭤봐요. 저희 동네에서 몇번 코로나 확진자가 나와서 별로 가고 싶지는 않고 그냥 이런한 증상들이 냉방병에 가까운지 알고싶어요.,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 걱정이 많습니다증상만으로는 알수 없지만 코로나는 아닌듯 하니 너무 걱정하지 마세요  열은 안나지요?냉방병을 진단하는 방법은 없어요  냉기에 오래과다하게 노출되어있고   노출을 하지않으면 호전되는 경우에 의심해볼수 있습니다
1940,이거 스트레스성인가요?,"제가 한 오늘까지 4?5?일간 두통, 미열, 어지러움 이 있는데요, 토욜날 가족들이랑 옷 사러 갔는데 아빠가 화나셔서 어제, 수요일까지 (지금 밤 12시라 오늘은 어케 될지 모르겠네요) 화가 엄청 나셨어요 아 진짜 짜증나는데 여러가지 문제로 많은 스트레스를 받으셔서 그걸 저희한테 화풀이를 하세요 맨날 짜증내시고.... 저는 그런 아빠가 너무 싫어서 스트레스도 더욱 받고 지난 며칠간 밤에도 많이 울었는데요, 이게 열도 안 내리니까 병원을 가봤는데 장염일지도 모른다고... 약 주셨는데 먹어도 소용이 없더군요... 이건 무슨 경우인가요? +생리도 시작했는데 올해 시작해가디고 불규칙 한걸수도 있어요 (저번달에도 한지 한 달도 안됐는데 시작했고 이번 주도 마찬가지에요) 오늘로 치면 생리 3일차 입니다.... + 해결 방법 좀요 ㅠㅠㅠㅠㅠ",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.스트레스가 주범인거 같습니다스트레스를 줄여주는 약을 처방받아드시는것도 고려해볼수있고나름대로 스트레스 해결 방법을 모색해보세요
1941,저희 언니가 심장쪽에 통증을 느끼는데요 (내공100),"간헐적으로? 자주 잘 그러는거 같아요우선 초고도비만이구요, 165cm 110kg 입니다.심장이 정말 쑤시는 것 같이 굉장히 고통스러워 해요.제 생각에는 병원에 가봐야 할 것 같은데.. 흉부외과에 가면 될까요? 비용은 대략적으로얼마나 드는지 알려주시면 감사하겠습니다",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.일단은 내과로가셔야 합니다여러가지 검사를하셔야할것 같은데  검사비용이 백만원이상은 들겁니다 어떤검사를 하느냐에 따라 추가될수 있습니다
1942,코로나의 질문,1. 코로나사태인데 대한민국은 왜 입국금지 안할까요?도대체2. 2021년에 코로나가 끝나나요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.1 정부의 의지인것 같아요2 아무도 몰라요
1943,트랜스지방은배출이안되나요?,트랜스지방 0.5그렘먹엇는데 운동으로배출잘안된다길레요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.트랜스지방은 몸에 흡수되어  밖으로 배출이 잘 안됩니다 조금 드신거는 큰 문제없고  다량 또는 장기간 섭취시에 문제가 됩니다
1944,이 질문이 내과가 맞는지 모르겠는데,커피200ml 마시는데도 평소보다 체온이 올라가고 심장이빨리뛰고 머리가 어지러운데요치료법이 있나요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.혹시 카페인에 민감하신분은 아닌가 싶습니다   마실때마다 그렇다고하면  카페인에 민감하실 가능성이 높습니다
1945,한 달만에 많은 몸무게,한 달만에 아무짓도 안하고 평소대로 살았는데 7kg 빠졌어요 뭐 병이라도 걸렸나요? 계속 찌다가 이럼 167cm 78kg 쪘었는데 갑자기 71kg 됨 그리고 계속 빠지고 있음 병걸렸나요? 몸에 이상은 전혀 없음,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.이유없이 갑작스런 체중감소는  검사를 좀 해보시는게 좋습니다  체중감량을 의도하지 않았다면 검사가 필요합니다
1946,"눈 ⍤⃝ 출혈 되고 , 콧물도 나오고 재채 ?̊̈ 가 나오는데 . 코로나 검사 받아야 할까 요҉ ?̊̈ ㅜㅜ",NA,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 걱정이 많습니다증상만으로는 알수 없지만 코로나는 아닌듯 하니 너무 걱정하지 마세요​
1947,이가 살인진드기인가요?ㅠㅜ,"이거 설마 살인진드기인가요? 방에 갑자기 기어다니길래 잡았더니 진드기같은데 뭔지 모르겠어요,, 찌부돼서 사진도 잘 안찍히네요ㅠㅜ 오늘 쿠팡 알바다녀와서 산쪽에 가긴했는데 히유ㅠㅠ 무서버요 우째 자요ㅠㅜㅠ?","안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.▲ 현재 국내에 서식하는 작은소참진드기의 100마리 중 99마리는 SFTS 바이러스를 가지고 있지 않아 물리더라도 SFTS에 걸릴 가능성은 낮습니다. 하지만 진드기에 물린 뒤 6∼14일의 잠복기 이내에 38∼40℃에 이르는 고열이나 구토, 설사와 같은 증상이 있으면 가까운 의료기관에 방문해 검사를 받는게 좋습니다.-- 물린 진드기를 보관하고 있는데 어떻게 해야 하나요?.▲ 진드기를 보관하고 있는 경우 의심환자에 한해 우선적으로 SFTS 바이러스 보유 여부를 확인하고 있습니다.질병관리본부는 의사가 직접 상담하는 'SFTS(중증열성혈소판감소증후군) 전담 민원상황실'(☎ 043-719-7086)을 운영하고 있습니다.참고해주세요."
1948,성장판 닫힘,고2 입니다 남학생 입니다 정형외과 가서 엑스레이 찍고 성장판 닫혔다는데더 클 방법은 진짜 없는건가요 자세교정 해도 키짝이 소리들리는데 수술없인 불가능 한가요 의사선생님이 닫혀도 밥 잘먹고 운동하고 잘자면 큰다는데 정말인가요 알려주세요1. 성장판 닫혀도 키크는지2. 닫히면 영양제 주사 소용없는지3. 수술만 가능한지광고성 글은 하지마세요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.죄송합니다만 조금은 더 클수도 있는데요  큰기대는 하지마세요​
1949,건망증 질문,요즘들어 이상하게 자꾸 까먹습니다예를 들어 내가 뭘 사야겠다 바로 생각했는데 갑자기 뭐 살려고 했지? 그러고뭘 검색할려고 네이버를 켜는데 검색창에 뭘 검색할려고 했지? 그러고아무튼 요즘 이상하게 자꾸자꾸 까먹어요나이는30이고요그리고 술을 먹어도 예전에는 필름도 하나도 안끊기고 집에 어떻게 왔는지 다 기억나고 그랬거든요?요즘은 술을 먹으면 집에 어떻게 왔는지 기억이 안나고 부분적으로 필름이 끊깁니다어떤 부분은 다 기억나고 어떤 부분은 기억이 안나여 집에 어떻게 왔는지도 기억안나고요예전에는 다 기억나고 그랬는데술먹으면 원래그래요 형식적인말 하지 마시고요 저 술 진짜 쌔고 기억 다납니다아무리 많이 먹었어도 예전에는 집에 어떻게 왔는지 술먹고 뭐했는지 기억이 다 나고 선명하게요즘은 필름이 어떤 부분은 끊겨서 기억 안나고 어떤 부분은 기억나고 이래여저 술쌔고요 술 먹어도 기억 다났어요최근에 갑자기 이상해요일을 할 때도 저거 해야지 생각했는데 까먹고 뭐 할려고 그랬지?그러다가 또 갑자기 생각나고건망증인가요??이거 치료 받을려면 어디 병원 가야 되요?,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.건망증이 있으신듯한데   아마도 큰 문제는 없겠지만 검사원하신다면 신경과 진료 받아보시면 됩니다
1950,머리가 언제쯤 안빠질까요.,"여고생인데 유학생이라서 아직 학교를 안가고 집에만 있다보니까 거의 새벽 3시에 자요. 그리고 제가 3달 전부터 다이어트를 시작해서 하루에 한끼씩만 먹고 그랬었는데, 3kg정도 뺏다가 한달 전쯤에 다시 먹어서 2kg다시 쪘거든요. 근데 한 1~2주 전부터 머리가 많이 빠지는 느낌이 들더라구요. 가뜩이나 머리숱도 없는데 빠지는 양이 너무 많아요. 제가 2주동안 2번씩 3일동안 머리를 안감은적이 있긴 하거든요. 그래서 오랜만에 머리 감아서 그렇게 많이 빠지는건지는 모르겠는데, 여튼 그래서 어제부터 정신차리고 잠도 좀 더 일찍 자려고 노력하고 밥도 영양식으로 2~3끼씩 먹으려고 하는데요, 그럼 언제쯤 머리가 점점 덜 빠질까요? 신경 쓰면 스트레스 더 받아서 머리가 더 빠질까봐 스트레스 안받으려고 하지만, 샤워하면서 머리가 엄청나게 빠질때마다 언제까지 빠질까..한편으로는 좀 무섭기도 해요. 정확한 정보 좀 알려주세요",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.머리카락이 하루 >100 이상 빠지면 현재 탈모가 진행하고 있다고 판단합니다이것보다 적게 빠지면 탈모가 아니니  빠지는 갯수를 세어보세요
1951,담배연기 (간접흡연...?),평소에 담배 냄새를 정말 너무 싫어하고 길거리에서 담배 냄새 맡는 것도 눈살 찌뿌리면서 싫어하는 사람인데 알바를 하다가 친구가 담배를 옆에서 피는 상활이 되었습니다. 사실 같이 있는 상황을 피하고 싶었지만 친구한테 차마 담배 냄새가 싫어서 같이 있고 싶지 않다고 말도 못하겠고 어찌저찌 옆에 계속 있게 되었는데 멀찍이 떨어져서 대화하는것 또한 상대방에 대한 예의가 아니라고 생각했습니다. 이런 저런 상황에 제가 몇분동안 간접적으로 연기를 통해 폐에 영향을 끼친 경험이 처음이라...너무 걱정되고 불편한 마음 때문에 글을 작성합니다제 폐 아무 이상 없겠죠 ㅠㅠㅠㅠ 다음엔 그냥 몬저 일이 있다고 가야겠어요 ㅠㅠ...내공200이요...!!,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.에구 걱정많으셨나봅니다한번 정도의 노출은 걱정안하셔도 됩니다다음에 친구한테 이야기해주세요  담배연기 너무 힘들다고친구가 아마도 모르고 계셨을겁니다
1952,점뺀 자리에 약간 검정색 길다란게 생겼어요,지난달에 건대 피부과에서 점을 제거 했었는데요.어렸을때부터 턱에 있던 약간 불룩한 점이였는데 다행히 깊지 않아서 한번에 제거가 됬었어요!.(깔끔하게 되서 다시 안와도 된다고 하시더라구요)그래서 샤워할때 물들어가는것만 빼고 꾸준히 재생테이프를 붙혔었는데 ..분명히 회복기에는 일절 검정색이 없었는데어느순간부터 생겼네요..근데 보니까 점같기도하고.. 길다란게 턱수염같아보이기도 하고 으음..설마 흉터인가..ㅠ피부과를 한번 더 가야하나 ㅠ한번 봐주시면 좋겠습니다.휴대폰으로 찍으니까 어째 화질이 그닥이긴한데.. 저 모양 그대로입니다 ..,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.다시 진료를 받아보시는 것이 좋겠습니다 보통 점이 깊은경우에  색소가 좀 남아있을수 있습니다그런데  깊지않았다고 하니 ....
1953,"7월 첫째주에 노래방에 잠깐갔다왔는데 코로나 인가요.. 지금 열이나요 다른증상은 없는데 열이 37.5도가 넘어가네요,, 코로나 인가요?","7월 첫째주에 노래방에 잠깐갔다왔는데코로나 인가요.. 지금 열이나요 다른증상은 없는데 열이 37.5도가 넘어가네요,, 코로나 인가요?",안녕하세요. 대한의사협회·네이버 지식iN 상담의사 홍인표 입니다.요즘 조금만 불편해도 코로나 걱정이 많습니다증상만으로는 알수 없지만 코로나는 아닌듯 하니 너무 걱정하지 마세요열이 더오르면  코로나 검사를 받아보셔야 합니다
1954,"청주 30대초반/여 비만, 비만클리닉 지방분해주사 시술문의드립니다.","안녕하세요.청주시 가경동에 거주하는 30대 초반의 미혼여성입니다.몇달 동안 운동도 못하고 사무실, 집만 왔다갔다 하다보니 허벅지가 너무 굵어진것 같습니다.지방분해주사를 이용해서 허벅지를 줄여볼까 하는데요.몇번의 시술과 시간이 걸려야 2인치 정도 줄일 수 있을까요?현재 저는 허리둘레는 32인치이고 허벅지는 19인치입니다.그리고 배에도 맞는다면 시술횟수, 시간에 대해서 답변부탁드립니다.",NA
1955,"청주 사창동 30대후반/여 척추측만증, 복합적인 허리통증 증상들이 나타나는데 동시에 치료가 가능한지 궁금합니다.","안녕하세요.청주시 사창동에 사는 30대후반의 직장인 여성입니다.제가 은행창구에서 매일 앉아서 일하다보니 원래부터 고질적인 거북이목과 척추측만증 그리고 허리디스크통증까지 있었습니다.코로나 이전에는 요가나 필라테스를 간혹 하면서 체형교정과 통증관리도 하고 그랬는데요.지금 허리도 너무 아프고 원인이 척추측만증때문에 더 그런것 같고.이제는 병원에서 ...조금 무섭긴 하지만.치료를 제대로 받아야 되겠다 생각하고 있습니다.궁금한 것은 허리디스크통증, 척추측만증, 거북이목까지 동시에 치료가 되는 건지, 요가나 필라테스하고 뭐가 다른지...그리고 치료기간이나 비용이 어떻게 되는지 궁금합니다.",NA
1956,턱살윤곽주사 효과?,턱살 때문에 엄청 스트레스 받습니다. ㅠ다이어트 해도 턱살은 안빠져서 계속 두턱으로 남아있는데..턱살윤곽주사 맞으면 턱살 좀 없어질까요?부작용 같은건 없겠죠?,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김진서 입니다.​턱살윤곽주사 관련 질문주셨는데, 답변 드리도록 하겠습니다.턱살윤곽주사는 다이어트를 통해 체중감량을 해도 잘 빠지지않는 턱살 또는 이중턱 부위의 지방을 제거해주는 시술입니다.​턱살윤곽주사는 병원마다의 성분배합이 모두 다르고 같은 시술이라도 그 효과가 개개인마다 다르게 나타납니다.또한, 부작용에 대한 부분도 고려하여 안정성 여부, 스테로이드성분 여부, 정품제품 사용여부등을 따져보고 턱살윤곽주사를 진행하는 것이 좋습니다.​환자분의 피부상태, 지방양등 상태에 따라 시술횟수가 달라지기 때문에 반드시 충분한 상담을 통해 진행하시길 바랍니다.​답변이 도움이 되셨기를 바랍니다.감사합니다."
1957,팔뚝살빼기 방법 좀 알려주새요,살은 빼고 있는데 팔뚝살은 겁나 안빠지더라고요....그래서 유튜브로 팔뚝살빼기 방법 찾아봤는데 물병들었다놨다 하는 정도라서....효과 없을거 같은데 그냥 계속 살빼면 알아서 없어질까요?아니면 팔뚝살빼기로 시숣 같은거 받으면 좋을까요?,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김진서 입니다.​팔뚝살빼기 관련 질문주셨는데, 답변 드리도록 하겠습니다.​팔뚝살은 마른 사람에게도 유독 고민이 될 수 있고 다이어트에 성공한 분일지라도 팔뚝살빼기만 안되서 몸과 밸런스가 맞지 않는 팔뚝 상태가 될 수도 있습니다. 체중이 많이 나간다면 체중감량을 통해서 어느정도 팔뚝살빼기가 가능하지만 우리 몸에서 가장 잘 안빠지는 부위이기 때문에 만족스러울 만큼은 잘 안빠질 수 있습니다.​때문에 이런경우에는 지방분해주사등의 시술이 팔뚝살을 빼는데 좋은 방법이 될 수가 있습니다.지방분해주사는 특정부위의 지방을 파괴하여 몸밖으로 배출함으로써 사이즈 감소와 체형교정을 도와주는 시술입니다. 단순하게 팔뚝살에 지방분해주사를 맞는다면 효과는 볼 수는 있지만, 체중감량을 함께 하시면서 지방분해주사를 하면 효과에 대한 만족도가 더욱 높아집니다.​팔뚝살빼기를 지방분해주사를 통해 할 경우 개인마다 근육양, 지방에 따라 시술하는 방법과 위치 양이 달라지기 때문에반드시 전문의와 충분한 상담을 통해 체형에 맞도록 시술을 진행하는 것이 바람직합니다.​답변이 도움이 되셨길 바랍니다.감사합니다."
1958,음주 후 b형 간염,목요일에 술을 먹고 금요일에 b형 간염 2차 접종해도 괜찮을까요?,"안녕하세요. 하이닥-네이버 지식iN 상담의 서민석 입니다.접종은 가능하지만 음주후 다음날 몸살처럼 몸이 찌뿌둥 하다면 가급적 접종은 하루 정도 뒤로 미루는 것이 좋습니다. 왜냐면 B형 간염 예방접종에서는 드물기는 하지만 예방접종을 하고 나서 열나고 몸살나는 경우가 가끔 있기 때문에 조심을 시키는 겁니다. 그래서 접종 당일에는 운동, 음주, 사우나를 가지 말라고 하는 거구요. 2차 접종이라면 1차 접종 이후 4주가 지나면 언제든지 해도 가능하기 때문에 하루 정도 뒤에 맞는 것도 좋습니다."
1959,소주랑 졸피뎀 같이 먹으면 죽나요? 내공 500,소주 2~3병애 졸피뎀 한 통 정도면 죽나요?그리고 술이랑 수면제를 같이 먹으면안 좋은 이유 있을까요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김동규 입니다.​...소주 2~3병애 졸피뎀 한 통 정도면 죽나요?그리고 술이랑 수면제를 같이 먹으면안 좋은 이유 있을까요​왜 그런 생각을 갖을까요? 삶의 끈을 놓기 전에 먼저 상담을 받아보시는 것이 어떨까요?1393자살예방상담전화운영시간:연중무휴 24시간
1960,"저혈압,어지러움",3일전부터 앉아있다가 누우면 머리가 빙빙 돌면서 어지러워요 놀이기구 탄것처럼요 ㅠㅠ왼쪽으로 눕거나 오른쪽으로 누워도 뇌가 흔들리는것처럼 어지럽고 일어나서 움직일 때도 몸이 비틀비틀 어지러우면서 자기 맘대로 움직여져요 왜이러는걸까요? 밥을 잘 안먹고 맨날 누워있고 생활패턴도 엉망 이긴 해요,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김동규 입니다.​...3일전부터 앉아있다가 누우면 머리가 빙빙 돌면서 어지러워요 놀이기구 탄것처럼요 ㅠㅠ왼쪽으로 눕거나 오른쪽으로 누워도 뇌가 흔들리는것처럼 어지럽고 일어나서 움직일 때도 몸이 비틀비틀 어지러우면서 자기 맘대로 움직여져요 왜이러는걸까요? 밥을 잘 안먹고 맨날 누워있고 생활패턴도 엉망 이긴 해요.​3일전, 체위변경 시 빙빙 도는 것 같은 어지럼증이 있군요.어지럼증은 첫증상일까요? 평소에 이명이 있었는지요? 나이 성별, 기저질환이 있을까요?어지럼증 이 갑자기 나타나고, 어지러울때 메스꺼림, 구토가 있는지요?그리고 머리 움직임 없이 가만 있으면 소실되는지요?감각이나 근력에 장애가 없는지요? 뇌신경계 또는 말초신경계 가능성을 감별해야 하는데, 가까운 병의원에 방문하여 진료받으시면 도움을 받으실 수 있습니다.​"
1961,발바닥 윗부분이 딛을때마다 아파요,오늘 아침부터 갑자기 발 딛을때마다 발바닥 윗부분이 아프더니 좀 뛰고 오니까 발가락을 위로 젖힐때마다 발가락듀 아프고 발바닥 윗부분이 더 아파요..,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 김동규 입니다.​...오늘 아침부터 갑자기 발 딛을때마다 발바닥 윗부분이 아프더니 좀 뛰고 오니까 발가락을 위로 젖힐때마다 발가락듀 아프고 발바닥 윗부분이 더 아파요..​오늘 - 갑자기 - 발디딜때 발바닥 통증이 있다.어디 부딛히거나, 넘어지거나, 외상을 당하거나, 수술을 받은 적이 있는지요?특별한 질환이나 이벤트가 없었다면 족저근막염이나 단순 족부 질환일 가능성이 의심됩니다. 기본적인 진통소염제, 물리치료, 휴식, 본인에게 편안한 깔창 등이 도움이 됩니다.다른 질환 가능성을 고려하여 기본검사등을 받는 것도 도움이 되겠습니다.​"
