,Title,Question,Answer
1469,혀가 이상해요,한달 두달 된거같은데.. 무슨 문제있는건가요..??마치 머리통에 땜빵같은 그런 느낌이에요..,반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.​영상답변드립니다.geographic tongue(지도상설)로 보입니다.​감사합니다. 관련해서 더 궁금한 내용은 제 유튜브 채널 '여러분의 닥터초이'를 참고해주시면 좋겠습니다.
1470,입술 안쪽 물집,입술안쪽에 뭐가 난거같아서 깨물었는데 처음에는 작았는데이게 이렇게 커졌어요 이게 뭔가요 대체..,반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.​영상답변드립니다.감사합니다.​점액낭종 관련해서 더 궁금한 내용은 제 유튜브 채널 '여러분의 닥터초이'를 참고해주시면 좋겠습니다.
1471,편도결석문제,안녕하세요 편도결석 때문에 고생하는 고1입니다. 그래서 병원에 갔다와서 약받아왔는데 잃어버려서 ㅜㅜ 다음에 또 가려고 합니다1.고기 먹으면 안되나요?2.먹으면 안되는 음식있나요??,반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.​영상답변드립니다.  특별히 가려야하는 음식은 없습니다.감사합니다. 관련해서 더 궁금한 내용은 제 유튜브 채널 '여러분의 닥터초이'를 참고해주시면 좋겠습니다.
1472,선천성 이루공이 있는데,아까 간지러워서 긁었더니 엄청 조금 피가 나고 소독을 하긴 했는데 고름이 계속 나와요 어떡해야 하죠,반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.​영상답변드립니다.감사합니다.
1473,구축코재수술 받으려구요,3년전에 수술 받은뒤부터코가 점점 올라가게 되었어요병원가니까 구축코라는데 구축코재수술 하면 잘못될까봐 무섭고...시술같은걸로 해결 할 수 없나요? 구축코재수술이 무서워요..구축코재수술 전문가분들 답변 좀 해주세요,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 안태환 입니다.구축코재수술에 대해 답변 도와드리겠습니다보형물로 인한 구축코 증상이 있으신것 같습니다.우선 구축코가 무엇인지 왜발생하며 어떻게 치료가 가능한지 말씀드리며, 빠른 회복하시길 진심으로 바랍니다.​구축코란?​구축코는 보형물의 염증 반응으로 나타나는 부작용입니다.염증 반응이 생겨 보형물을 제거한다 해도 구축코가 될 가능성이 있고몇 년 뒤에 서서히 코가 올라가는 케이스도 있습니다.결국 보형물 (실리콘, 고어텍스, 메드포어)이 직접적인 원인으로 볼 수 있습니다.​구축코가 생기는 원인은 염증, 감염, 보형물등에 의해서 조직이 손상되고면역세포와 근섬유모세포가 증가하여 만성염증으로 진행되어대식세포의 영향을 받아 조직이 파괴되고 근섬유모세포에 의해서상처가 수축이되며 피부가 오그라드는 현상 입니다.​결국 코성형 수술로 인한 급성염증이 발생하지만초기 약물치료를 진행하고 감염원인을 정확하게 찾아낼 경우 구축코가 되는 현상을 막을 수 있습니다​구축코재수술 방법은?​구축코는 여러 원인의 따라 발생하기 때문에 1차 코 구축의 원인을 파악하고코 전문의 진단과 방법에 따라 수술을 진행해야 합니다.​가령 보형물 자체로 인한 구축증상이 심하지 않을경우 실리콘 보형물을 제거하고진피를 사용해 콧대를 만들어주며 코끝은 자가연골로 수술이 가능합니다.​하지만 보형물로 인한 구축으로 섬유화된 조직이 많을 경우 코피부 자체가딱딱하기 때문에 바로 구축코재수술이 불가능하며 피부가 풀리는 시기를 기다려야 합니다.그럼 구축코재수술에 대한 답변 마치도록 하겠습니다 감사합니다"
1474,비염 치료하고 싶어요,안녕하세요 비염이 고민인 30대 남성입니다제가 요즘 알레르기 비염 때문에 가끔 입을 벌리고 잡니다..비염 때문에 얼굴이 길어지거나 얼굴형이 변할 수 있을까요?그리고 비염 어떻게 하면 해결 할 수 있나요?비염 전문가분들 비염에 대해 알려주세요,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 안태환 입니다.
1475,축농증 질문입니다,축농증 항생제를 일주일 먹고 의사 선생님이 누런코가 없고상태가 심하지 않다고 이제 항생제를 중단 하기로 했습니다.그런데 아직 제가 느끼기에 콧물이 진득 하고 (풀어도 안나옴) 색은 투명색 입니다.뮤코라제정(스트렙토키나제)싱귤레어정 10mg 하루한번베포탄정이렇게 처방 받았는데 지식인 의사선생님께서 알려주신데로베포탄정은 콧물은 직득하게 하니 빼먹고 있습니다.질문은콧물이 코세척 할때만 나오는데 이렇게 처방을 받아도 괜찮은 건지? 궁금합니다코색 투명 진득두번째는 제가 곧 임용시험을 치는데 오래 준비해서그런지 작년부터 축농증처럼 숨쉬기 힘들고 열이 오르고 공황장애같은 증상이 있었는데불안장애로 인해서 축농증이 심해 질 수 있나요? 축농증에 대해 잘 아신다면 답변 좀 해주세요,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 안태환 입니다.축농증에 대해 답변 도와드리겠습니다진득한 콧물이 없음에도 코로 숨을 쉬기 힘들고, 코막힘이 지속된다면혹시 구조적인 문제가 있지는 않은지 확인 해 보시면 좋을 것 같습니다​코 천장이라는 쪽에 있는 비밸브가 좁아지는 비밸브협착증이 발생한다면, 코막힘,축농증이 더 심해 질 수 있는데요비밸브에 대해 자세히 설명 드리겠습니다.비밸브는 기류가 흐르는 코 내부의 가장 좁은 부위로, 호흡을 조절하는 핵심 기관인데비중격 만곡증 등의 해부학적 선, 후천적 이상으로 인해 비밸브가 협착되는 경우, 코막힘, 코골이의호흡 개선 및 증상해결을 위해 비밸브재건술이 필요합니다.​비밸브재건술은 수술적 치료를 통해 비밸브를 구성하는 골격의 구조 건전성을 개선하여기류의 흐름을 좋게 만들어주어 호흡을 편하게 하는 수술인데요.​우선 비염, 비중격만곡증은 의료보험이 되고 있고 .가지고 계신 실비가 있다면 실비 처리가 가능하며비밸브협착증이라는 질병까지 있을 경우 의료보험은 되지 않지만법정비급여로 되어있어서 실비 처리 가능하십니다​하지만 가지고 계신 보험사가 어디인지 약관이 어떤지에 따라 얼마큼 나오고실비처리가 100% 된다 말씀드리기 어렵습니다가지고 계신 보험사에 직접 전화하셔서 문의 하시는게 가장 정확합니다.​코막힘이 있을 경우, 여러 가지 증상이 있을 수 가 있는데요좁아진 쪽의 코가 막히는 경우가 많지만, 만곡된 쪽과 코막힘을 느끼는 쪽이 항상 일치하지 않으며오히려 넓은 쪽의 코가 막힌다고 느끼는 경우도 있습니다.​또한 후비루, 구호흡, 둥주감, 기억력 감퇴, 주의 산만, 수면장애, 수면 무호흡, 폐쇄성 비등의 증상이 있으며​다양한 증상이 나타나는 만큼 정확한 진단에 의한 체계적인 수술 계획을 세우는 것이 무엇보다 중요합니다.​코 관련 질환을 치료하기 위해 기존대로 비염수술과 비중격 교정술을 시행했을 시 치료효과가 50% 였다면비밸브 재건술을 함께 시행했을 때는 99%까지 치료 효과를 끌어 올릴 수 있습니다.또한 협착된 비밸브 부위의 단면적을 넓히는 부분에서 코의 모양이 개선될 수도 있는데요.​기존의 비염수술과 비중격 교정술이 코내부에서 이루어져 코의 외관에는 변화가 없었다면비밸브 재건술을 코의 외부에도 영향을 주기 때문에 비밸브 재건술을 전문으로 하는병원을 찾으시면 코의 내부의 질환적인 문제와 코의 외부적인 코모양의 심미적인 개선도 하실 수 있습니다.​이러한 질환수술과 미용코성형을 함께 진행하고자 한다면 코의 해부학적인 구조와 이해가 중요한데요환자분의 상태를 확인하게 위해서는 비밸브 코전문 병원에서CT촬영 겸사를 통해 확인해보셔야 하는 것이 좋습니다.축농증에 대해 더 궁금하신 부분이 있으시다면아래 홈페이지나 네임카드 누르시면 자세한 내용을 확인하실 수 있습니다"
1476,목에 혹같은게 있어요,오른쪽 턱바로밑 목에 혹 ? 조금 큰 멍울이 생겼어요 생긴지 1년정도 됐는데 아프지도 않고 감기나 비염 있을때 조금 커진것 빼고는 이상증세가 없어서 그냥 냅뒀는데 병원을 가야할까요 ? 인터넷에 찾아보면 림프관종 인파선염 같은 말이 나오는데 심각한 건가요 ??,반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.​영상답변드립니다.감사합니다.목에 멍울이 만져지는 것과 관련해서더 궁금한 내용은 제 유튜브 채널 '여러분의 닥터초이'를 참고해주시면 좋겠습니다.
1477,코싹엘정...,저녁에 코싹엘정1+싱귤레어정1이렇게 먹고있는데 실수로 아무생각없이코싹엘정2 + 싱귤레어정1이렇게 먹었는데...괜찮겠죠...?응급실 가보거나 그러진 않아도될가요?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1478,목에 이물감,음식물을 먹으면 자꾸 물이 올라오듯 음식물?이 올라오는 느낌이고 코? 목구멍? 그부분에서 뭐가 맴도는 느낌입니다 음주후 계속 이럽니다 벌써 4일째 이러네요,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  인후두역류증 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1479,양악수술 후 오트리빈을 한달째 사용했는데요,양악수술 후 코점막이 붓게되어 숨쉬기 불편해서오트리빈을 27일째 하루에 2~3번 써왔었는데요이게 일주일이상 쓰면 안되는거라더구요저 어떡하죠?그리고 코점막 붓기 완화시키는 방법은 뭐가 있을까요,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  코 스프레이 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1480,한 쪽 귀가 먹먹해요,한 3일 전 부터 오른쪽 귀가 먹먹하더라구요제가 오른쪽 귀 쪽으로 핸드폰 스피커를 대서음악을 크게 듣다가 그 노래에 후렴부분에 소리가 커서 얼른 소리를 줄였는데 그 이후로 오른쪽 귀가 먹먹하더라구요왜 그런건가요?? 해결방법 좀 알려주세요 ㅠㅠ내공 50 겁니다,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  소음성 난청 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1481,목이 부은 느낌,"말할때,침삼킬때 목이 아파요ㅠ 열흘정도됐어요그냥 가만히 있어도 목이 부은느낌이랑 불편한 느낌? 아프구요ㅠ열은 없어요. 콧물 기침은 아주 조금이요.일어날때 두통도 자주있어요ㅠ 가래는 1년전부터 항상 있었어요.병원가면 코로나로 의심 받을까봐ㅠㅠ목이 문제가 생긴건가요?",​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1482,편도결석 크기가 좀 큰데 병원 가야할까요?,어제 밤에 편도쪽에 흰색으로 구내염처럼 하얗게 동그라미가 생긴걸 확인하고 다음날인 오늘 다시 만져봤더니 갑자기 좀 큰게 두개가 나왔는데 병원에 가봐야 할까요? 1cm정도 되는거같아요,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  편도 결석 관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1483,목아픔 코로나 검사,어젯밤부터 목에 통증이 있습니다.열은 없고 목 안에 인두염처럼 알맹이들이 빨갛게 부어있습니다.처음에는 역류성 식도염 때문에 생긴 목통증이라고 샹각하고 있었는데 오늘 침 삼킬때마다 아프고 목감기 걸렸을때의 통증과 같아서 혹시 몰라서 코로나 검사를 받고싶습니다.1. 국민안심병원에 가서 호흡기질환 전용 진료소에서 진료를받으면 의사분이 코로나19 검사가 필요한지 필요없는지 여부를 알려주시나요?2.혹시 코로나 검사를 진행하게된다면 검사비용이 어느정도 나올까요?,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1484,백태 설태 병원,제가 설태? 백태? 그게 있는데 혀클리너로 닦아도 없어지지 않고 칫솔로 닦아도 안없어지는데 칫솔은 그렇다쳐도 혀클리너는 왜 안 없어 질까요 다이소 1000 원짜리라 싸구려라 그런걸까요?그리고 백태 설태에 관해서는 이비인후과 가야하나요 치과 가야하나요.,​반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1485,"어제 저녁에 갑자기 3,40분 정도 메슥껍고 토할 것 같이 너무 심하게 어지럼증이 왔어요. 이전에 이석증을 몇 번 앓은 적이 있어서 이석증인가 했는데 그건 아닌 것 같고, 이전에도 조금씩 어지러움을 느꼈지만 어제는 최악이었어요. 일단 아주 조금 체한 기운도 있는 것 같아서 바늘로 양쪽의 엄지를 뚫었구요. 나중에 점점 좋아지더라구요.문득, 메니에르일까?라는 생각이 들었고 기분 탓인지 오늘은 귀가 약간 멍멍하고 압력이 생긴 기분이에요. 귀는 잘들리는 것 같은데... 갑상선염을 앓고 있기 때문에 목구멍도 좀 아픈데 그것때문일지는 모르겠지만 귓구멍도 약간 아픈것 같구요...어지러움은 지금은 많이 가라앉았구요.병원에 가야하는지... 혹시 메니에르는 아닐지 걱정이 됩니다.",NA,"안녕하세요. 하이닥-네이버 지식iN 상담의 김형인 입니다.재발성 어지럼(현훈)이 있는 분인 것 같습니다.가장흔한 질환은 이석증(양성발작성체위성현훈), 메니에르 증후군이 맞습니다.증상은 유사하나 어지럼증의 지속기간, 동반증상, 과거 병력을 종합적으로 확인해서담당 선생님이 진단을 하게되고 그에 따라 치료 방향이 바뀌게 됩니다.가까운 신경과 혹은 이비인후과를 방문하셔서 차분히 진료 보시기를 권유드립니다.감사합니다."
1486,코로나 동선 겹침(시간대 다름),"코로나 확진자가 헬스장을 다녀갔는데, 제가 2일 약 50시간 후에 그 헬스장을 방문 해서 보건소에 전화해보니 검사대상자가 아니라고 하더라구요.이런 경우 평소처럼 생활해도 되나요? 자가격리 해야할까여? 너무 과민반응하는 거 같아서요 ㅠ",반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1487,편도결석 제거 하면,제가 가수 꿈이여서 실용음악과를 준비중인데요 편도 결석이 있는게 스트레스여서 편도제거 수술을 받으려는데 노래 부르는데지장이 있을까요?,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이비인후과 전문의 문인희 입니다.​​편도결석을 손톱이나 면봉,뾰족한 기구 등으로 편도를 후벼 파는 것은 점막손상을 일으킬 수도 있고 불결하기 때문에 권유되지 않습니다.임시로라도 제거하려면 가까운 이비인후과에 가셔서 흡입기,이어루프,포셉 등으로 제거하실 수 있습니다.그러나 편도결석의 근본적인 치료를 원하신다면,근본적인 해결방법은 수술밖에 없습니다.편도결석을 생길 때 마다 빼 낸다 하더라도 편도홈의 구조가 바뀌지 않는 한,편도결석은 계속 생기게 되며,그런 구조를 그대로 둔 상태에서 편도결석을 예방하는 방법이나 안생기게 하는 방법은 없습니다.​편도결석이 일반 편도염처럼 약물치료가 잘 안되는 이유는,편도결석의 주요세균은 혐기성 세균이며,균막(biofilm)과 유사한 성상을 하고 있기 때문입니다.균막이란 단순한 세균덩어리가 아니라,마치 에스키모의 얼음집인 이글루처럼,세균들 덩어리를 견고한 외벽이 감싸고 보호하는 구조이기 때문에,양치질,가글,음식이나 한약은 물론이고 항생제로도 치료가 어렵습니다.이비인후과에서 임시방편으로 흡입기로 제거할 수는 있고,편도결석이 있어도 심각한 문제는 아니지만,근본적인 치료를 위해서는 수술이 필요합니다.​편도결석 수술은 편도결석이 생기는 홈부위를 레이저나 고주파 기기를 이용하여 편도 홈 깊이만큼 제거하는‘편도부분절제술’과,편도를 모두 제거하는‘편도완전적출술’이 있습니다.편도의 면역기능은4-5세경의 소아기 까지는 중요한 역할을 하지만,그 이후에는 다른 면역기관이 활성화되므로,편도가 없어도 면역체계에 전혀 문제가 되지 않습니다.‘편도완전적출술’은 한번에 편도를 피막까지 제거하기 때문에 재발의 가능성은 거의 없지만 출혈과 통증이 더 심하고 수일간의 입원이 필요합니다.가끔 국소마취로 편도완전적출술을 하기도 하지만,대부분 편도완전적출술은 전신마취를 하게 됩니다.편도완전적출술은 보통 수술시간이1시간 정도 걸리고,편도완전적출술을 받는 경우는 대개 통증이 매우 심한 편이고2주정도 극심한 통증이 있습니다.편도가 매우 크거나 잦은 편도염을 앓는다면 편도완전적출술이 필요합니다.​편도결석의 간편한 치료법인 레이저나 고주파를 이용한‘편도부분절제술’은 통증과 출혈은 적고 국소마취로 수술받으실 수 있는데,가끔 추가수술이 필요한 경우가 있습니다.수술시간은20~30분 정도 걸립니다.편도를 부분적으로 제거하는 수술방법은,각 개인의 편도 홈 깊이에 따라 차이가 있지만,편도완전적출술에 비해 평균 절반정도의 통증이 일주일정도 갑니다. ‘편도부분절제술’만로도 대부분의 편도결석이 해결가능합니다.초창기 레이저만으로 하던 수술방법에서 요즘은 고주파를 같이 사용하는 방법으로 더 발전되어 재발률이 줄어들었습니다.2015년 이비인후과 학회지에 게재된 논문에 따르면,레이저와 고주파를 동시에 사용한‘피막(캡슐)내 편도부분절제술’ 1차례 수술만으로2년 이상 경과관찰 결과92.7%에서 편도결석이 치료되었다고 보고되었습니다.‘편도부분절제술’은 최근에 알려진 수술방법이기 때문에 집도자에 따라 수술의 예후가 차이가 날 수 있습니다.​​어떤 방법으로 편도결석 수술을 하더라도  음성의 변화가 생길 가능성은 별로 없지만,두가지 점을 고려할 수 있습니다.1)편도완전적출후 인두공명의 변화편도완전적출후 음성이 공명되는 공간의 변화가 미세하게 생길 수 있는데,이런 변화는 편도가 클수록 더 커질 수 있습니다.성우나 가수 등 음성을 전문적으로 사용하는 직업군에서는 미세한 음성변화를 느낄 수도 있는데,대체로 음성이 더 밝아졌다는 보고가 많습니다.2)전신마취로 인한 기관삽관시의 성대손상 가능성전신마취시 기도에 삽관을 하게 되는데,드물지만 성대 점막이 자극되어 삽관육아종 등 성대질환이 생기는 경우가 있습니다.이런 문제들은 흔한 일은 아니지만,전신마취하에 편도완전적출을 하게 될 경우에 드물게 생길 수 있는 가능성이고,국소마취하에 편도부분절제를 한다면 기관삽관은 하지 않으니 삽관육아종 같은 성대질환이 생길 가능성은 없습니다.​​편도결석을 수술해야 할 것인지는 본인이 얼마나 불편한지에 따라 결정하시면 됩니다.편도결석이 있어도 심각한 문제는 아니지만,그런 불쾌하고 불편한 증상을 근본적으로 없애고 싶으시다면 수술로 완치할 수 있습니다.불편감이 있으면  이비인후과 전문의의 진찰을 받아보시기 바랍니다."
1488,후두 암인가요..??,NA,안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정경수 입니다.사진상 보이는 부분은 편도선 비대로 보입니다. 그래도 정확한 진단을 위해선 직접 촉진이 필요할 수있으며 후두는 편도선 아래에 있으므로 이비인후과 전문의의 후두내시경 검사가 필요하답니다.좋은하루되세요
1489,편도가 아닌 부분에도 구멍이 나나요?,검색해보니까 흰 부분이 편도인 것 같은데 전 왜 검은 부분에도 구멍이 나고 편도 결석 같은게 생길까요??? 아니면 저 부분도 편도인건지...,"안녕하세요. 대한의사협회·네이버 지식iN 상담의사 이비인후과 전문의 문인희 입니다.​편도는 목 양쪽의 구개편도, 코 뒤쪽의 인두편도, 이관 입구 근처의 이관편도, 혀 뿌리에 있는 설편도 등이 있습니다.​흰 색 화살표로 표시한 부분은 흔히 편도라고 불리는 '구개편도'인데, 간혹 구개편도도 위쪽이나 아래쪽으로 일부 조직이 퍼져 있어서 사진처럼 보이는 경우도 있습니다.​편도에는 음와라고 불리는 홈이 있는데, 홈이 깊으면 편도결석은 어느 편도든지 생길 수 있습니다.​편도결석은 실제로 편도바깥으로 보이는 부분보다,편도앞주름과 편도의 홈 사이에 숨어있는 경우도 많고,편도 윗부분에 있는Weber's gland (웨버스 선)라는 분비선에서 나오는 경우도 있습니다.그렇기 때문에 입안을 그냥 들여다 봐서는 편도결석이 보이지 않는데,실제로는 입냄새와 편도결석이 나오는 경우에는 편도 앞주름과 편도사이의 홈같이 보이지 않는 부위에 편도결석이 생기는 경우가 많습니다.이런 경우라도70도 후두내시경으로 편도상와를 관찰하면 알 수 있습니다.​​편도결석의 치료방침에 대해 간단히 설명하자면단순히 편도결석이 아주 가끔 나오고 별로 불편이 없으면 그냥 지내셔도 무방하나,편도결석을 손톱이나 면봉,뾰족한 기구 등으로 편도를 후벼 파는 것은 점막손상을 일으킬 수도 있고 불결하기 때문에 권유되지 않습니다.임시로라도 제거하려면 가까운 이비인후과에 가셔서 흡입기,이어루프,포셉 등으로 제거하실 수 있습니다.​편도결석이 자주 생겨서 많이 불편하면 수술로 완치할 수 있습니다.이 경우에는‘편도부분절제술’과‘편도완전적출술’두가지 중에서 선택할 수 있습니다.편도염이 자주 생기거나(1년4회 이상)편도비대가 있으면서 편도결석도 자주 생기면‘편도완전적출술’대상이 됩니다.편도염이 자주 생기지는 않는데(1년4회 미만)편도결석만 문제이면‘편도부분절제술’만으로도 해결이 가능합니다.​​불편감이 있으면 이비인후과 전문의의 진찰을 받아보시기 바랍니다."
1490,이런 코는 무슨 수술을 해야하나요.,일단 제 나이는 중학생이고요코도 큰데 콧구멍까지 커서 외적으로 스트레스가 큽니다숨 쉴때도 옆구멍이랑 앞구멍에서 새어나오는 느낌이 들어 좀 불편하기두 하구요첫번째가 정면 사진이고 두번째가 자세한(?) 제 코 사진입니다무슨 수술을 해야하는지 여러가지 알려주세요. 그리고 코 수술은 몇 살 때쯤이 좋은지도 알려주세용~,"안녕하세요. 하이닥-네이버 지식iN 상담의 성형외과 전문의 이진호 입니다.​먼저 사진상으로는 얼굴의 다른 부위와 코의 비율을 식별하기 어려워 소견이 제한적일 수 있습니다.기본적으로 코수술을 결정할 때는 코뿐만 아니라 얼굴 윤곽의 전체적인 모양을 파악하는 것이 필요한데위의 사진만으로는 구체적 말씀을 드리기 힘듭니다.​또한 한창 성장이 진행중인 중학생 환자이므로, 아직 특정부위의 발달이 종료되었다 말하기 어렵습니다.​기본적으로 큰코/긴코/매부리코/넓은 콧볼 등에 대해서는 각각 그 모양에 따라기능적 부작용을 유발하지 않는 범위 내에서 코모양을 작고 슬림하게 만드는 것은 가능합니다.​최소한 19~20세의 성인이 되어서 안면부 발달이 끝난 후에인근 성형외과 병의원을 통해 다시 소견을 받아보실 것을 권유합니다.​도움이 되셨길 바랍니다."
1491,안녕하세요 저희딸이 3월에수술시 편도아데노이드절제후 재출혈로 거의2주고생했거든요 3~4개월 경과되면서 코감기로 충녹증5일정되되었는데 가래를뱉으면 피가나네요 일시적으로 2틀멈췄는데 조금전에 또출혈있네요 병원서는 목편도는 출혈이 없다고 코쪽일거라하시는데 아이가 가래를 뱉어내려고하니 피가 섞여나오는걸봐선 목쪽인거같은데 도통알수가 없어 답답한마음에 글남겨봅니다,NA,반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1492,귀가 막힌거 같은,1~2주 전에 그때였어요 귀가 막힌느낌이 나는건 별 이상이 없어서 그냥 놔두었는데 신경이 쓰여서 질문하네요 별로 이상한 증세는 없구요 그냥 귀 중간? IO <<< 여기 쯤? 먼가 쌓인 느낌 해결방법 없나요I,반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1493,이거 편도결석 인가요?,"제목 그대로예요. 이거 편도결석인가요? 침 삼키거나 할 때 딱히 걸린다는 느낌은 없는데 갑자기 양치하다가 입 안을 보니까 이렇게 되어있어서..그리고 이렇게 되기 전에 목이 한 번 심하게 아플 때가 있었는데 그걸 연관되어 있는지도 궁금해요.사진 혐오스러울 수 있어요,,",반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1494,귀밑목혹시어깨까지아프나요,NA,반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1495,발에 상처 났는데 약처방한 약 먹어야하는지,"구두 신고 엄지발가락 사이가 동그랗게 까졌는데 실수로 해수욕장에 들어가서 모래가 다 뭍어서 너무 따가웠습니다. 근처약국이 문을 닫아서 편의점에서 에탄올소독후 마데카솔 바르구 병원에가서 치료를 받앗는데, 사진과같은 약4개를 처방해주셨습니다. 제가 얼마전에 보톡스 부작용을 겪어서 몸이 좋지 않은 상태인데, 이 약들을 복용해도 될까요? 요즘 약은 최대한 안먹고있어서 부작용이 있을까봐 걱정됩니다..",반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1496,편도주위농양 치료 후 음주에 대해서 질문합니다..,제가 편도주위농양때문에 3일 전까지 병원에서 주사기로 고름을 계속 빼냈습니다. 지금은 다 나은 것 같고 아무런 문제가 없는데 음주 해도 되나요??? 혹시 농양이 또 생길 가능성이 있나요?,반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1497,갑자기 목에서 쉰소리,금요일날 회식이있었습니다큰소리로 얘기도하고 술자리를하고 토요일다음날은 멀쩡일요일 오늘 아침에 일어나자마자 목이 따끔거리고 귀도살짝따끔거리며 누가 바늘로 찌르는거같은느김을받으며 밥을먹었습니다밥먹고 얼마난뒤 말을안하고있다가 동생이 말을걸어 대답하는데 틱하믄 느김이오고 바로 목소리가 변하더라구요물을먹는데 계속 쉰소리 삑사리가나고 목소리도 크게못하겟어여....갑자기 왜이러는걸까요.....?,반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
1498,이비인후과 가서 편도 결석 제거 해보신 분 얼마나오나요,그리고 얼마나 걸리고 아픈가요 ? 수술 말고요 그냥 결석 제거만,반갑습니다. 하이닥-네이버 지식iN 상담의사-이비인후과 전문의 최혁기-닥터초이 입니다.영상답변드립니다.감사합니다.  관련해서 더 궁금한 내용은  제 유튜브 채널 '여러분의 닥터초이'를  참고해주시면 좋겠습니다.
