,Title,Question,Answer
967,초음파검사했는데배에복수가찼어요.복수를빼려고5섯차례나바늘을찔렀는데나오질안아요,NA,답변 드리겠습니다
968,다리가 부러진것같은데...저희 집 형편이 너무 안좋아서요....병원을 가기도 힘들고 만약에 입원이나.수술을 하게 된다 해도 돈이 다 문제인거같아요....어떻하죠..계단에서 굴렀는데... 그게 너무 아픈데 돈때문에 못가고있어요...1.만약에 저녁에 너무 아파서 응급실을 가게 된다면 돈은 얼마정도 드나요... 수술비용이랑 입원 비용도 대충 알려주세요,NA,답변 드리겠습니다
969,새살 돋는데 얼마나 걸리나요? 지난주 목요일(9월 19일) 학교에서 축구하다 상대편의 다리에 걸려서 넘어져서 이렇게 됬어요. 참고로 학교 운동장,새살 돋는데 얼마나 걸리나요?지난주 목요일(9월 19일) 학교에서 축구하다 상대편의 다리에 걸려서 넘어져서 이렇게 됬어요. 참고로 학교 운동장은 흙입니다.,답변 드리겠습니다
970,축구하다가 운동장에서 넘어져서 무릎이랑 팔꿈치가 까져서 보건실에서 소독하고 하얀색 큰 밴드를 붙여줬는데 밴드안에 노란색 진물이 묻어있는데 보건선,축구하다가 운동장에서 넘어져서 무릎이랑 팔꿈치가 까져서 보건실에서 소독하고 하얀색 큰 밴드를 붙여줬는데 밴드안에 노란색 진물이 묻어있는데 보건선생님이 3일동안 안떼는게 좋다고해서 2일ㅋ재 안떼고있는데 어떻게하나요? 떼나요 떼면 살이 같이 뜻길것 같아요 어떻게하나요?,답변 드리겠습니다
971,심정지는 아픈가요?,갑작이 궁금해서 미칠 것 같아요,답변 드리겠습니다
972,발톱 좀 봐주세요 ㅠ,발톱 깎을려다가 새끼 발톱을 봤는데 위로 들리더라구요 그래서 위로 올리니까 안 아파서 뽑을려다가 다는 아니고 반틈 정도 뽑고 후시딘 발랐는데 괜찮을까요 ㅠ 하나도안 아픈데 걱정되서요 ㅠ 발톱은 어디 병원 가야 하나요 (사진 속 왼쪽 맨 끝에 조금 남겨두고 반틈은 안 아프게 뽑아져서 뽑았어요 ),답변 드리겠습니다
973,발에 벌레에 물렸는데 시간이 지나고 곪는것같더니 이렇게 변했어요. 큰병일까요? 어떻게해야하나요?,NA,답변 드리겠습니다
974,뒤통수가 찌릿거리는데 응급실가야되나요? 3일째 진통제를 먹어도 똑같네요.,NA,답변 드리겠습니다
975,외국에서 기름에 의한 손가락 2도 화상,약 2주 전에 달궈진 기름에 의해 손가락 2도 화상을 입었는데요처음엔 물집만 크게 잡혀서 그냥 알로에 베라 올려놓다가 나중에 화상연고 바르고 2주가 지나도 안낫고 오히려 손이 너무 부어서 응급실로 갔어요 (미국이라 화상병원이 흔하지 않아서..) 병원에서는 그냥 별 반응 없고 드레싱만 해주고 항생제 처방만 받았구요 현재 이런상태인데 흉터가 심하게 생길까요..ㅠㅠ물집있는 사진은 맨 처음에 다치고 하루 이틀뒤 사진이구여..마지막 사진은 2주 뒤 사진입니다..일반적인 나아가고 있는 단계인지 여기서 뭐 어떻게 해야하는지 모르겠어요 ㅠㅜ,답변 드리겠습니다
976,손가락 샤프에 찔렸을때 지혈,방금 친구랑 장난치다 검지손가락에 샤프가 찍혔는데 갑자기 피가 많이 나요 피가 뚝뚝 떨어졌는데 지혈 하려면 어떻게 해야하나요? 병원안가도 되겠죠??,답변 드리겠습니다
977,손이랑 다리가 손바닥 만한 크기로 벌레 물린듯이 빨갛게 부어오릅니다. 붓고 올라온 부위에 열나고 땡기면서 아픈데 약국에서 파는 알레르기약 먹으면,손이랑 다리가손바닥 만한 크기로 벌레 물린듯이빨갛게 부어오릅니다.붓고 올라온 부위에 열나고 땡기면서 아픈데 약국에서 파는 알레르기약 먹으면 될까요,답변 드리겠습니다
978,옆구리저림,오른쪽 옆구리가 저린데요그냥 서있거나 누워있을때가 아니고 허리를 구부정한 자세로 계속 있을때나 책상에 엎드릴때 저립니다.아픈것도 아니고 그냥 저릿저릿한 정도인데 대체 뭘까요..?,답변 드리겠습니다
979,심폐소생술이 필요한사람한테 심폐소생술이 실시 되지않으면 어떻게 되나요?,NA,답변 드리겠습니다
980,벌에쏘인증상,"아버지가 벌에 쏘였다고하시는데 벌침을 빼려고할때 침이없었다고하눈데, 벌에 쏘인대가 부은게아니라 딱딱하고 무튼 다른 벌에쏘인증상이랑 다르신데 어떻게 된걸까요..? 아님 벌이아니라 다른벌레일 경우가 있을까요..?",답변 드리겠습니다
981,엄지 발톱이 약간 들려요,왼쪽 엄지밭톱은 멀쩡한데 오른쪽 엄지발톱이 약간 움직입니다. 사진은 차마 찍지는 못했지만 색깔은 분홍색으로 멀쩡하고 원래 발톱이 파고들다가 최근 나아지는가 싶었더니 발톱 옆부분이 조금씩 들립니다. 이거 왜 이러나요.,답변 드리겠습니다
982,천식환자인데 지금 응급실가서 호흡기 치료하면 병원비 많이 나올까요 감기랑 같이와서,NA,답변 드리겠습니다
983,초4아이가 아침시간부터 뱃속이 울렁거린다해서 하루종일 그러다 밤되서 저녁 9시정도부터 밤새 배가 아프다합니다. 밤에 배가 아플때는 입술도 빨갛게,초4아이가 아침시간부터 뱃속이 울렁거린다해서 하루종일 그러다 밤되서 저녁 9시정도부터 밤새 배가 아프다합니다.밤에 배가 아플때는 입술도 빨갛게 달아오르고 찢어져서 피도나고 살짝춥고 몸도 무겁다고하네요.밤새 아파서 잠도 잘못자고요.어찌해야될까요 ㅜㅜ,답변 드리겠습니다
984,네일을 받으면 손이 부어요,네일을 받으면 다음날 아침 손이 뻣뻣하다 느낄정도로 부어요 그래서 돈주고 받은걸 이틀만에 포기하고 지우고 그랬는데 아무리 생각해도 너무 궁금해서 이유를 아시분 계시면 좀 알려주세요~~??,답변 드리겠습니다
985,취침 중 발한,70대 노인입니다. 언젠가부터 밤에 잘때 덥고 땀이나서 깨게됩니다. 무슨 증상인가요?,답변 드리겠습니다
986,벤치프레스시 아픈느낌,벤치를위해 누워서 견갑골을 모으려 등에 힘이들어가는 순간 오른쪽 겨드랑이 팔뚝에 이르는 부분에 인대? 힘줄? 뭔가 늘어나는 느낌이 드네요.또한 힘을 주려고하면 그 당겨지는느낌이 더 느껴져 집중이안됩니다.참고로 위치는 겨드랑이-팔뚝(팔꿈치넘어서는x) 이며팔에서도 삼두를 넘어 흔히 팔뚝살이라고 하는 그부분입니다.추가로 견갑골을 모으고 누워서 팔꿈치를 옆으로 들어 자세를 잡는과정에서 더욱 느껴집니다.,답변 드리겠습니다
987,흑색종인가요?,"사진이 실제보다 옅게 나왔어요오른손 네번째 손가락, 왼손 검지입니다.",답변 드리겠습니다
988,안녕하세요 제가 롯데월드를 다녀온 후 뒷꿈치? 에 모기를 물렸는데 간지러워서 긁고 다음날 일어나보니 이렇게 부어있급니다 ㅠㅠ 원래 마지막 사진처,안녕하세요 제가 롯데월드를 다녀온 후 뒷꿈치? 에 모기를 물렸는데 간지러워서 긁고 다음날 일어나보니 이렇게 부어있급니다 ㅠㅠ 원래 마지막 사진처럼 복숭아뼈가 있는데 지금은 뼈가 어디있는지 모를 정도로 부었고 걸을 때 너무너무 아파요 간지러운 건 이제 별로 없어요 ㅠㅠㅜ,답변 드리겠습니다
989,5일째 머리가 아프고 열이나요,안녕하세요 29살 여성인데요추석날부터 콧물이 나오고 가래가 심하게 끼길래당연히 감기인줄알고 내과에가서 약처방받아서5일치 먹었는데요 효과가 없더라구요그뒤로 이비인후과에 가서 2번이나 약처방해서 약을.먹었는데오후만 되면 계속 몸이 닭살이돋으면서 으슬으슬.춥고춥기시작하면 꼭 열이나더라구요 화요일부터 오늘까지 계속이러네요.. 약때문인가 싶어서 이비인후과 2번째 갓을때열이난다고 말씀을 드렸는데 약먹으면 열감이 느껴질수 있으나 열나는건 아니다 라고 단호하게 말씀하시던데겨드랑이체온계로 재도 38.4도 이렇게 나오고 분명 열이 나거든요 제가 제 호흡이나 몸이 뜨거운게 아주 잘 느껴지고 옆에잇는.모든 사람이 제 몸이나 이마 만져보고 열난다고 다 그러는데그 의사만 열나는거 아니라하는데 못믿겟어요열나면 두통이 너무너무 심해요... 그래서 두통약을 2틀째 먹는중이고요. 감기가 아닌거같은데 다른 검사를 받아보고싶은데무슨 검사를 받아야할까요? 제가 원래 역류성 위질환이 있어서약먹으면 위에서ㅜ약물이 올라오ㅏ요 약맛도 심하게나고가슴이 꽉 막힌거처럼 답답하구요....,답변 드리겠습니다
990,강아지한테 하루전에 발가락을 엄청 세게 물렸는데요 ㅠㅠ,"둘째 발가락이랑 셋째 발가락이 움직이는 게 힘들정도로 물렸는데 막 괴사가 되거나 이런건 아니겠죠 ,, 집에서 키우는 아이에요 ! 둘째 발가락이랑 셋째발가락이 지금 빨갛게 부어올라와 있고 살짝만 쳐도 아픈 상태입니다 !.!",답변 드리겠습니다
991,플루오미진 질정,"며칠 전 염증진찰받고 플루오미진 여섯알 처방받아서 3일째인데요,아주살짝씩 피가섞인 냉이나오는데 괜찮은건가요?",답변 드리겠습니다
992,옆구리가 아프고 구토,일어나보니 갑자기 오른쪽 옆구리라고해야되나요그 부근이 미친듯이아프고 구토증상 생기는데 왜이라져,답변 드리겠습니다
993,응급구조과를 가면,"응급구조과를 갔을때 응급구조사, 소방관이 되는 방법을 각각 알려주셨으면 합니다.또 응급구조자격증은 언제취득하는지(대학교 다니는중 혹은 졸업 후)응급구조사가 되어 응급실에서 일하다가 소방관으로 바꿀 수 있나요??",답변 드리겠습니다
994,손톱흉터 안지는법,3일전에 학교에서 친구가랑 놀다가 친구가 손톱으로 제얼굴을 긁어서 피가 좀 많이 나서 보건실가서 소독하고 연고바르고 밴드를 붙였는데요 집와서 확인해보니까 좀 깊게 파였더라구요 딱봐도 흉질거같고 물닿지말랬는데 그냥 씻었거든요 근데 보건쌤이 잘 아물었다고 해서 메디폼을 붙였는데 2일에 한번씩갈으라고 해서 지금 메디폼이 떨어져서 교체한 상태인데 메디폼은 얼마나 붙이고 있어야되나영 흉안지는법없나요? 하필 얼굴이라 흉지면 좀 보기 안좋ㅎ을엇같아서...ㅠㅠ,답변 드리겠습니다
995,남자친구가몸에식은땀이나고 몸에힘이없고 어지러워요 온몸이차갑습니다 이건무슨병일까요??내과쪽인가요?,NA,답변 드리겠습니다
996,간호사와 응급구조사의 차이,"제가 알기로는 응급구조사는 자격증이고 간호사는 면허이며, 응급구조사는 의료인이 아니다 라고 알고 있는데요 그 외에 환자들을 치료하는 과정에서 차이점은 없나요? 제가 알기로는 간호사가 더 넓은 범위에서 환자들을 케어할 수 있다고 들었는데 자세하게 모르겠어요 예를 들어 응급구조사는 정맥주사를 할수 없고 간호사는 가능하다 이런거요",답변 드리겠습니다
997,월경전증후군이 근육통 회복에 영향을 끼칠 수 있나요?,"월경전증후군으로사나흘 전부턴 염증 심화, 허리 등 근육통, 소화장애를 겪고 감기도 잘 걸려요.최근 엄지손가락 근육을 무리해서 좀 다쳤는데의사쌤이 금방 나을거라고 약도 안 지어주셨는데ㅠㅠ 1주일 가까이 회복이 안되네요.예전에 B형 감염 항체주사를 맞을 때마다 1주일 동안 근육통에 시달린 적도 있는데..제 근육이 문제 같기도 하고 생리 때문인가 싶기도해서 궁금해요.",답변 드리겠습니다
998,침을 뱉으니 피가 섞여 나옵니다,하루 종일 가슴이 답답하고 누르는거 같고 했는데 ..침을 뱉다 보니 피가 조금씩 섞여 나옵니다어제 옷장 청소를 하느라 락스로 청소를 했고 냄새를 뺀다고 옷장을 열어 놓고 잤는데...그 때문인거 같기는 한데.. 당뇨약을 복용중 입니다가슴이 아직도 좀 답답한데... 검사를 받아봐야 하나요?? 내과를 가야할까요??,답변 드리겠습니다
999,꿰맨 상처 패인 상처 관리방법,손가락을 3바늘 꿰맸다가 풀었는데 실밥 부분이 움푹 패여서 너무 보기싫네요ㅠㅠㅠ패인 상처를 다시 재생시키는 방법이 있나요? 아직 덜 아문 상태입니다,답변 드리겠습니다
1000,복부아랫쪽부위가 간지러워 자꾸 긁게되고 사진처럼 빨갛게 부어오릅니다 몇일동안지속되다 사라지고 또나타나고 반복이되는데 이유가 뭔지요?,복부아랫쪽부위가 간지러워자꾸 긁게되고 사진처럼 빨갛게 부어오릅니다몇일동안지속되다 사라지고또나타나고 반복이되는데이유가 뭔지요?,답변 드리겠습니다
1001,배가 자꾸 꾸륵거려요 ..,어제 새벽에 속쓰리고 물설사 해서 햄버거 먹어서 탈난거 라고 생각해서 약먹고 누웠는데 추웠어요. 그러다 잠들었다가 아침에 일어나보니까 배는 아프진않지만 살짝 꾸륵거리고 머리가 아프고 감기는아닌데 몸살난것 처럼 온몸에 힘이없었어요. 그래서 일단 종합감기약 먹고 잤는데 괜찮아지는것같더니 똑같아서 병원문을닫아서 약국 가서 약사서 먹고 잤더니 지금은 많이 좋아진 상태인데 배가 하나도 안아픈데 자꾸 꾸륵거려요. 장염걸려서 그런걸까요 ? 점심쯤에 화장실가니까 팬티에 설사가 아주조금 묻어있었는데 왜그런건지 알려주세요 ㅠㅠ,답변 드리겠습니다
1002,모기 물렸는데 손바닥 만하게 붓고 붉게 변했어요 병원 가야할까요?,처음엔 산모기 물린 것 처럼 아프고 가려웠는데 이틀 째 되는데 엄청 아프고 가렵고 색도 저렇게 변했어요 다른 곳에도 이렇게 변했는데 병원을 가야할까요?,답변 드리겠습니다
1003,물렸는데 딱지 생김,모긴지 뭔지 모르겠는데 물렸는데 딱지 생기고 물집이 생겼어용 이렇게 됐는데 뭔가용 ㅠㅠ,답변 드리겠습니다
1004,50대 남성이신 아버지가 며칠째 코피가 자주나시고 특히 머리를 감으실때 고개를 숙이시면 코피가 난다고 하십니다. 며칠째 나으시지 않아서 매우 무섭네요.. 답변 부탁드립니다. 감사합니다,NA,답변 드리겠습니다
1005,화요일부터 목이 너무 아파서 병원에가서 진단받고 그냥 가벼운 감기일줄알고 약만먹고 했는데요 목요일날 점심약까지 다먹었는데 너무 춥고 어지러워서 보건실에갔더니 고열이라고해서 학교끝나고 병원가서 또 처방받고 오늘까지 약다먹고 누워서 쉬는데 기침도 너무 많이나고 지금은 기침할때마다 기도가 너무 아파요 그냥 감기몸살일까요??,NA,답변 드리겠습니다
1006,진짜 급해요 제발 도와주세요 코에 피멍 ㅠㅠ,제가 코를 높이려고 콧대를 자극했다가 피멍이 든것 같은데 그냥 둬도 괜찮을까요?ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 조금 무서워용... 일단 냉찜질로 하고있는데 괜히 눈도 갑자기 침침해지는것 같고 어지러워요ㅠㅠ,답변 드리겠습니다
1007,배기 가스를 많이 마시면 구토하는 경우도 있나요?,"영화를 봤는데 등장 인물이 자동차 배기가스로 자살을 하는 장면이 있더라구요배기가스를 내뿜는 배기관? 에 긴 호스를 연결해서, 연기가 나오는 호스를 자기 입이랑 테이프로 고정시키고, 산소 마스크처럼 그 안에서 나오는 배기 가스를 마셔서 질식사 할 수 있게요결국 자살에 성공했는데 시신의 얼굴과 목에 핏줄이 불뚝불뚝 올라와있고, 입이랑 목에 정체불명의 토사물 같은게(조명이 어두워서 회색으로 보임) 잔뜩 묻어있더라구요-여기서 질문 드리는데 배기 가스를 치사량으로 마실 시 or 혹은 위 상황처럼 직접적으로 흡입 시 음식물이 역류해서 구토할 수도 있나요?",답변 드리겠습니다
1008,손바닥에 핏줄이 너무 잘 보여요..;;,손바닥에 핏줄이 너무 잘 보이는데 건강에 이상이라도 있는 걸까요?? 도움좀,답변 드리겠습니다
1009,며칠 전 장염으러 입원 하고 퇴원했습니다 하루 정도 지넜는데 다 나아서 퇴원했는데 변이 하얀색과 피가 섞여서 나왔습니다 ㅠㅠ 병 인가요 ?? 왜 그러죠 ㅠㅠ,NA,답변 드리겠습니다
1010,사고로 허리 아픔,전 70대노인입니다  늘상허리가아프고 걸으면 다리가저려 동네 정형외과에서  척추협착증이라하며 꼬리뼈주사와 골다공즐 주사맞고 역간호전되 생활하다가  의자에서 뒤로넘어저  일어나 걸을수있어  다시 그 정형외가에 갔읍니다 엑스레이 찍고  m r i찍엇는데 척추 뼈가 함몰됐는데 입원하고 치료하라해서 입원했는데 허리에아주 심하게아픈 주사를 두대 놓더군요 그렇게치료가 ㅇ일주일 일지 2주일일지 몇달걸릴지 ~~이렇게말씀하시더라구요  남편이어느분에 조언을 듣고  제 mri  를 가지고 다른병원에 가서문의하니 공그리하면 2틀후에 퇴원할수있게 한다고 병원 당장 ㅇ옮기자고 합니다   전  어떤 결정이옳은지 망설이고 있읍니다 전문 개인병원이 나은지? 종합병원에가야하는지 ? 어느의사를 믿어야하는지?   마음이  영 불안하고  겁이납니다 ((지금 제상태는 컴앞에앉아 이건 칠수 있는정도  동네 병원 집에서  300미터 왕복걸었는데 허리와  배가 좀  결리게 아픈정도였읍니다 앉아있으면 아래허리가 저릿저릿합니다  경험자분이나 의사선생님 조언 부탁드립니다,답변 드리겠습니다
1011,발에  머리카락 들어감,"운동 갔다오고 나니 발에  머리카락 같은게 박혔습니다 핀셋으로 억지로 뺄려다가 겁질만 뜻어지고 더 깊게 들어갔서요  부모님이 봐주셨는데 눈이 어둡고 너무 깊게 들어가서 안보인다는데,, 어디병원 가야될까여?",답변 드리겠습니다
1012,하지불안증후군,하지불안증후군 저녁에 더 심한대 이건 병원가서 치료방법이있을까요 ?,안녕하세요. 하이닥-네이버 지식iN 상담의 강중구 입니다.하지불안증후군의 경우 신경과에 방문하셔서 정확한 문진 후 검사를 받으시고 치료를 받으시면 좋아질 수 있습니다.너무 걱정하시지 마시고 근처 신경과 진료를 받아 보십시오.
1013,일하다 못을 밟아서 안전화밑바닥을 뚫고들어와서 놀라서 급하게 빼긴했습니다 피흐를때 짜고나서 소독후에 약도발랐는데 괜찮을까요? 해외출장중이라 병원,일하다 못을 밟아서 안전화밑바닥을 뚫고들어와서 놀라서 급하게 빼긴했습니다 피흐를때 짜고나서 소독후에 약도발랐는데 괜찮을까요? 해외출장중이라 병원은 다음주나한국갈거같아서 그때가려는데 괜찮나요? 파상풍주사는 군대4~5년전에 맞은기억이 있긴합니다,답변 드리겠습니다
1014,모기 물린곳이 크게 부었어요,처음에는 평소 모기 물리듯이 작았는데 자고 일어나니 야구공크기만큼 커졌습니다 약간 화끈거리고 만지면 살짝 욱신거려요 다른벌레에게 물리거나 아니면 벌에게 쏘인걸까요?,답변 드리겠습니다
1015,안녕하세요.헬리코박터균 약에 대해서 검색하다가궁금한점이 있어서 글남깁니다.제가 지금 2차 복용 중이고 2주치 처방받았는데요.일주일과 이주일차이가 별로없다고 하신 글을 봐서요.지금 정말 지옥을 맛보고 있거든요.일주일만 먹어도 정말 효과있을까요~,NA,답변 드리겠습니다
1016,고 1여학생인데요,오늘 아침에 학교갈려고아침에 일어나서 화장실을갔는데볼일을 볼려고 변기에 앉았는데갑자기 제 눈 앞에서 휴지같은게 보였어요제가 눈이 좀 않좋아서 눈주변에 바르면 눈이 좋아지는 오일이있거든요 그래서 고1학기때랑 지금 2학기때 바르면서 관리를 했었는데 요즘에 깜밖잊고 안해서나빠졌나봐요 ㅠㅠ,답변 드리겠습니다
1017,항생제 숨쉬기힘듬,저번에 어떤 산부인과에서 항생제 링겔을 맞고 숨쉬기가힘들고 식도궤양이왔었는데 그항생제때문인지 몰랐는데삼주뒤에 그병원가서 항생제 주사를맞았더니또 가슴이 답답하고 숨이잘안쉬어져요 왜이러는거죠?,답변 드리겠습니다
1018,내성발톱 병원 가야하나요?,재가 달리기 이런거를 좀하는데 어제부터 오른쪽 부분이 엄청붓고 살짝만 뭔가에 닿아도 진짜 아픕니다 원래 내성발톱이좀 있고 발톱을 짧게 깍는게 습관이라.... 오늘 자고 일어나니까 가만히 있어도 너무 아픔니다 병원 가야하나요 만역 거게된드면 어느병원 가나하나요?방금전 너무아파서 그냥 될되로 대라식으로 그냥 손으로 발톱 꾹누르니까 오른쪽에서 고름같은게 터지네요..... 더심각해짐 병원가야겠죠..ㅡ,답변 드리겠습니다
1019,병원 실습을 하다가 환자한테 쓰고 남은 니들에 찔렸는데 손에 살짝 닿아서 따꼼한 정도고 피가 안 난 걸로 보아 피부를 뚫지 못한 것 같은데 감염,병원 실습을 하다가 환자한테 쓰고 남은 니들에 찔렸는데 손에 살짝 닿아서 따꼼한 정도고 피가 안 난 걸로 보아 피부를 뚫지 못한 것 같은데 감염 위험 없겠죠?바로 소독은 했습니다,답변 드리겠습니다
1020,머리 부딪힘,"친구가 미끄러운 바닥에서 미끄러져서 머리를 바닥에 세게 부딪쳐서 바로 보건실에 가서 혈압, 맥박 재보니 보건선생님은 괜찮을 것 같다하시고, 친구가 머리 지금은 괜찮다고 하던데 정말 괜찮을까요? 보통 넘어지고 증상은 언제 나타나나요?",답변 드리겠습니다
1021,암환자 항암제,병원에 가면 암환자들 링거에는 갈색 비닐이 씌워져 있는 게 맞나요?그게 정확히 어떤 뜻인지 알고 싶어서요.,답변 드리겠습니다
1022,아이 종아리가 이렇게 됐어요.뭘까요?내일 피부과 갈거긴한데당장 응급실가야하나요?,NA,답변 드리겠습니다
1023,심근경색 뇌졸증,저희 할머니가 당뇨를 앓고 계셨는데 갑자기 화장실에서 쓰러지셔서 심근경색 뇌졸증이 걸리셨어요...몸 한 쪽이 마비가 되고 눈을 못 뜨고 말을 조금 할 수 있어요...근데 어제 ct인가...그거 찍으셨다는데 뇌에 피가 차셨데요..혹시 사망할 확률이 큰가요...ㅠㅠㅠㅠ,답변 드리겠습니다
1024,발목이나 팔에 얇은 핏줄이 꼬여 있습니다 빨간 동그라미 안에 꼬여있는 것처럼요 혹시 건강 상 문제가 있는 건가요? 누르면 통증은 없는데 불안합니,발목이나 팔에 얇은 핏줄이 꼬여 있습니다 빨간 동그라미 안에 꼬여있는 것처럼요 혹시 건강 상 문제가 있는 건가요? 누르면 통증은 없는데 불안합니다,답변 드리겠습니다
1025,테라마이신 안연고 사용 유무?,군밤을 깨물다가 뜨거운물에 입술 겉과속을 데었는데 화상병원 응급실을 갔더니 안쪽 입술과 바깥입술에 테라마이신 안연고 처방을 해주셨습니다 입술 아주 안쪽에는 오마메디 연고를 바르하구 처방해주셨는데ᆢ계속 발러도 되는건지요?,답변 드리겠습니다
1026,"대체진피 삽입수술한 사람입니다. 수술후 압박붕대를 감아놨는데 당일 저녁에 아파서 풀고 잤는데 문득 진피이동,밀림 증상이 있을수도 있다고 들었는데 진피삽입시 실로 고정후 표피를 덮고 압박붕대로 고정 하는걸로 아는데 붕대를 풀고 자는사이 밀림이나 이동이 될수 있을까요? 걱정되어 글로 남김니다. 전문가 답변 부탁드립니다.",NA,답변 드리겠습니다
1027,손가락치료,차 문을 닫다가 새끼손가락이 찡겼어요새끼손가락 끝마디가 찢어져 피가 났는데지혈하고 소독하고 밴드를 붙여놨습니다마지막 마디가 감각이 없고 몹시 아프고시퍼렇게 멍이 자꾸 손바닥 쪽으로 올라옵니다오늘 일요일이라 내일 병원엘 가려합니다무슨과로 가서 진료를 받으면 될까요?지금 바로 응급실 안가도 큰일 나는건 아니겠지요아프고 걱정되고~다른 손가락들도 찌릿찌릿 아프고놀라서인지 연관되는건지머리도 열나고 아프고 목도 찌릿찌릿 아픕니다어느 병원을 가야하는지요?,답변 드리겠습니다
1028,헤르페스 입술,제가 거의 한달에 한번씩은 헤르페스를 달고 사는 것같아요 이게 생기는 원인이 스트레스나 수면부족등결국은 면역력저하 때문에 생긴다는건 알고 있는데요 도대체 면역력이 얼마나 떨어졌다는걸까요?너무 자주 걸려서 힘드네요 참고로 저는 아토피가있어서 원래 몸이 많이 안좋긴합니다 ㅠㅠ면역력을 높이려면 어떻게 해야 할까요,답변 드리겠습니다
1029,계란찜 하다가 숟가락에 손을 데였는데피부가 줄었어요,NA,답변 드리겠습니다
1030,발톱에 멍같은게 생겄는데 안없어지네요 생긴지는 1~2주쯤 된거같고 현재 고3이라 딱히 운동이나 이런거 하는것도 없습니다. 오른쪽 엄지발톱이에요.,발톱에 멍같은게 생겄는데 안없어지네요 생긴지는 1~2주쯤 된거같고 현재 고3이라 딱히 운동이나 이런거 하는것도 없습니다. 오른쪽 엄지발톱이에요..... 혹시 암일까요?? 아직 열아홉인데.... 참고로 위치도 처음 생겼을 때보다 조금 위로 올라온것 같기도 하네요.....,답변 드리겠습니다
1031,엄지발가락 왜그럴까요ㅜㅜ 지난주부터 그래요 통증있고 고름나오고 이런적처음인데 원인이 무엇이고 왜그러는걸까요 발톱을깎고나서 걸을때 돌맹이에 부딪친,엄지발가락 왜그럴까요ㅜㅜ지난주부터 그래요통증있고 고름나오고이런적처음인데 원인이 무엇이고왜그러는걸까요발톱을깎고나서 걸을때 돌맹이에부딪친적이있고요각질제거제도 해서 했는데부작용이 난건지 아님 발톱을 짧게깎아서 부딪쳐서 세균이나 염증이생긴건지ㅜㅜ궁금합니다,답변 드리겠습니다
1032,진드기에 물린건지 궁금하네요,제가 모텔에서 자고일어낫더니 온몸이 가려워서 긁엇어요 그랫더니 붉은점들이 온몸에 올라오네요진드기때문인지 아니면 다른것때문인지 궁금해요...도와주세요 ㅠㅠ주말이라 병원진료시간은 지난거같네요 ㅠㅠ만약진드기일경우에는 어떻게 조치를해야되나요,답변 드리겠습니다
1033,발등에 작은 유리가루라 박힌거 같은데 월요일날 병원에 가도 늦지않나요?,실수로 유리를 깨서 발등에 작은 유리가루인지 유리조각인지 눈으로 보이지는 않지만 가끔 따갑습니다.내일은 일요일이라 그런데 월요일날 병원에 가도되나요?,답변 드리겠습니다
1034,유리가루가 손에 박힌것같은데 정형외과 가서 초음파로 검사 하면 바로 유리가루가 박혔는지 알수있나요?,NA,답변 드리겠습니다
1035,발목 상처부위가 빨개요,상처 부위가 육안으로 확인시 훨씬 빨갔습니다. 혹시 감염여부를 알수있을까요?도수치료 받으면서 살짝까졌으나 별신경쓰지않았습니다 2틀정도 됫고 뒤늦게 확인후 소독후 연고는 발랐습니다.,답변 드리겠습니다
1036,간경화인데 어지럼증이한번씩 있어요...다리도쭉피면 송곳이 뼈에꽃히는것처럼아프고 손이나 발가락도가끔휘어지고그래요,간경화인데 어지럼증이한번씩있어요...다리도쭉피면 송곳이뼈에꽃히는것처럼아프고 손이나발가락도가끔휘어지고그래요,답변 드리겠습니다
1037,손을 베었는데 피도많이 나고 상처가깊은거같긴한데 지혈이안되 바세린바르고 있다가 후시딘바르고 밴드붙였어요 꿰매지 않아도 되겠죠?,손을 베었는데 피도많이 나고 상처가깊은거같긴한데 지혈이안되 바세린바르고 있다가 후시딘바르고 밴드붙였어요 꿰매지 않아도 되겠죠?,답변 드리겠습니다
1038,내성발톱 시술을 했는데 상태가 좋지 않은것 같습니다.오른쪽 부분 뿌리를 뽑았는데 아프고 검은게 계속 있어서,NA,답변 드리겠습니다
1039,오한과 어지럼증과 두통이 약간씩 있는 감기몸살일 시에는 해열제를 빨리 먹어야 하나요?만약 약을 먹지 않고 방치한다면 열로 인한 뇌손상의 가능성도 있나요?,NA,답변 드리겠습니다
1040,너무 간지럽고 약발라도 그대로네요..왜그런건가요..,NA,답변 드리겠습니다
1041,제가 이틀 전 새벽에 약을 먹고 자ㅡ살 시도를 했는데요 응급실에 실려갔는데 정말 아무것도 안 보이고 말도 잘 안 들고 마비가 좀 와서... 심각했는데 응급실에 와서 관장을 했나봐요 근데 관장을 한 기억도 제가 아는 사람이 와 준 것도 기억이 하나도 안 나요 그래서 중환자실에 이틀 있다가 어제 퇴원했는데 지금 속이 안 좋아지고 손도 좀 떨리는데 다시 아플 수도 있나요?...,NA,답변 드리겠습니다
